GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
"G3601130","2002","New York","36","Warren","113","Warren, NY",33440,942189000,2322
"G3601150","2002","New York","36","Washington","115","Washington, NY",10383,269090000,1097
"G3601170","2002","New York","36","Wayne","117","Wayne, NY",20146,557891000,1768
"G3601190","2002","New York","36","Westchester","119","Westchester, NY",378300,18084323000,31151
"G3601210","2002","New York","36","Wyoming","121","Wyoming, NY",8628,216012000,814
"G3601230","2002","New York","36","Yates","123","Yates, NY",5277,109604000,521
"G3609990","2002","New York","36","Remainder of New York","999","New York Statewide No Fixed Loc",18166,710908000,44
"G3700010","2002","North Carolina","37","Alamance","001","Alamance, NC",54710,1431307000,3308
"G3700030","2002","North Carolina","37","Alexander","003","Alexander, NC",8054,181708000,573
"G3700050","2002","North Carolina","37","Alleghany","005","Alleghany, NC",2573,55087000,295
"G3700070","2002","North Carolina","37","Anson","007","Anson, NC",5478,136120000,453
"G3700090","2002","North Carolina","37","Ashe","009","Ashe, NC",5573,129456000,561
"G3700110","2002","North Carolina","37","Avery","011","Avery, NC",5695,105299000,541
"G3700130","2002","North Carolina","37","Beaufort","013","Beaufort, NC",13854,343553000,1166
"G3700150","2002","North Carolina","37","Bertie","015","Bertie, NC",5078,100849000,380
"G3700170","2002","North Carolina","37","Bladen","017","Bladen, NC",10753,231843000,504
"G3700190","2002","North Carolina","37","Brunswick","019","Brunswick, NC",17488,450194000,1903
"G3700210","2002","North Carolina","37","Buncombe","021","Buncombe, NC",93830,2532326000,6529
"G3700230","2002","North Carolina","37","Burke","023","Burke, NC",27109,722071000,1604
"G3700250","2002","North Carolina","37","Cabarrus","025","Cabarrus, NC",52010,1592836000,3409
"G3700270","2002","North Carolina","37","Caldwell","027","Caldwell, NC",27608,686339000,1551
"G3700290","2002","North Carolina","37","Camden","029","Camden, NC",536,10721000,117
"G3700310","2002","North Carolina","37","Carteret","031","Carteret, NC",17332,368403000,1899
"G3700330","2002","North Carolina","37","Caswell","033","Caswell, NC",1749,29990000,237
"G3700350","2002","North Carolina","37","Catawba","035","Catawba, NC",90460,2491895000,4400
"G3700370","2002","North Carolina","37","Chatham","037","Chatham, NC",12926,308903000,993
"G3700390","2002","North Carolina","37","Cherokee","039","Cherokee, NC",6271,144729000,625
"G3700410","2002","North Carolina","37","Chowan","041","Chowan, NC",4237,99241000,362
"G3700430","2002","North Carolina","37","Clay","043","Clay, NC",1495,29982000,234
"G3700450","2002","North Carolina","37","Cleveland","045","Cleveland, NC",31995,856234000,2184
"G3700470","2002","North Carolina","37","Columbus","047","Columbus, NC",13564,326497000,1182
"G3700490","2002","North Carolina","37","Craven","049","Craven, NC",27112,735253000,2171
"G3700510","2002","North Carolina","37","Cumberland","051","Cumberland, NC",83030,2089858000,5294
"G3700530","2002","North Carolina","37","Currituck","053","Currituck, NC",3912,85094000,537
"G3700550","2002","North Carolina","37","Dare","055","Dare, NC",13568,325295000,1861
"G3700570","2002","North Carolina","37","Davidson","057","Davidson, NC",41349,1083780000,2849
"G3700590","2002","North Carolina","37","Davie","059","Davie, NC",9303,223649000,725
"G3700610","2002","North Carolina","37","Duplin","061","Duplin, NC",11647,242939000,911
"G3700630","2002","North Carolina","37","Durham","063","Durham, NC",164125,7057717000,5942
"G3700650","2002","North Carolina","37","Edgecombe","065","Edgecombe, NC",24209,672526000,1007
"G3700670","2002","North Carolina","37","Forsyth","067","Forsyth, NC",169843,5797639000,8532
"G3700690","2002","North Carolina","37","Franklin","069","Franklin, NC",8224,217525000,836
"G3700710","2002","North Carolina","37","Gaston","071","Gaston, NC",60973,1617006000,4019
"G3700730","2002","North Carolina","37","Gates","073","Gates, NC",1006,20840000,132
"G3700750","2002","North Carolina","37","Graham","075","Graham, NC",1933,46557000,161
"G3700770","2002","North Carolina","37","Granville","077","Granville, NC",14694,419714000,813
"G3700790","2002","North Carolina","37","Greene","079","Greene, NC",1743,32575000,226
"G3700810","2002","North Carolina","37","Guilford","081","Guilford, NC",251444,8174767000,13585
"G3700830","2002","North Carolina","37","Halifax","083","Halifax, NC",14021,327394000,1149
"G3700850","2002","North Carolina","37","Harnett","085","Harnett, NC",18785,413670000,1532
"G3700870","2002","North Carolina","37","Haywood","087","Haywood, NC",15153,347152000,1443
"G3700890","2002","North Carolina","37","Henderson","089","Henderson, NC",30906,883368000,2406
"G3700910","2002","North Carolina","37","Hertford","091","Hertford, NC",7665,175825000,546
"G3700930","2002","North Carolina","37","Hoke","093","Hoke, NC",4466,101782000,306
"G3700950","2002","North Carolina","37","Hyde","095","Hyde, NC",872,19433000,171
"G3700970","2002","North Carolina","37","Iredell","097","Iredell, NC",53105,1484641000,3557
"G3700990","2002","North Carolina","37","Jackson","099","Jackson, NC",8773,203238000,953
"G3701010","2002","North Carolina","37","Johnston","101","Johnston, NC",30218,765113000,2753
"G3701030","2002","North Carolina","37","Jones","103","Jones, NC",1120,25782000,143
"G3701050","2002","North Carolina","37","Lee","105","Lee, NC",22535,598327000,1386
"G3701070","2002","North Carolina","37","Lenoir","107","Lenoir, NC",23698,596376000,1478
"G3701090","2002","North Carolina","37","Lincoln","109","Lincoln, NC",17262,442227000,1416
"G3701110","2002","North Carolina","37","McDowell","111","McDowell, NC",14040,337587000,749
"G3701130","2002","North Carolina","37","Macon","113","Macon, NC",9399,223281000,1140
"G3701150","2002","North Carolina","37","Madison","115","Madison, NC",3443,66465000,318
"G3701170","2002","North Carolina","37","Martin","117","Martin, NC",6450,134194000,525
"G3701190","2002","North Carolina","37","Mecklenburg","119","Mecklenburg, NC",519735,20741606000,24713
"G3701210","2002","North Carolina","37","Mitchell","121","Mitchell, NC",5347,124910000,403
"G3701230","2002","North Carolina","37","Montgomery","123","Montgomery, NC",8864,217575000,550
"G3701250","2002","North Carolina","37","Moore","125","Moore, NC",26324,688523000,2120
"G3701270","2002","North Carolina","37","Nash","127","Nash, NC",32299,850051000,2227
"G3701290","2002","North Carolina","37","New Hanover","129","New Hanover, NC",76529,2122204000,6163
"G3701310","2002","North Carolina","37","Northampton","131","Northampton, NC",2797,66149000,325
"G3701330","2002","North Carolina","37","Onslow","133","Onslow, NC",29166,560647000,2552
"G3701350","2002","North Carolina","37","Orange","135","Orange, NC",35807,1096704000,2953
"G3701370","2002","North Carolina","37","Pamlico","137","Pamlico, NC",1667,36353000,220
"G3701390","2002","North Carolina","37","Pasquotank","139","Pasquotank, NC",10905,255765000,932
"G3701410","2002","North Carolina","37","Pender","141","Pender, NC",5806,123714000,781
"G3701430","2002","North Carolina","37","Perquimans","143","Perquimans, NC",1365,27027000,183
"G3701450","2002","North Carolina","37","Person","145","Person, NC",10247,294893000,787
"G3701470","2002","North Carolina","37","Pitt","147","Pitt, NC",51462,1332761000,3257
"G3701490","2002","North Carolina","37","Polk","149","Polk, NC",3808,79937000,475
"G3701510","2002","North Carolina","37","Randolph","151","Randolph, NC",43424,1049922000,2723
"G3701530","2002","North Carolina","37","Richmond","153","Richmond, NC",12741,273830000,980
"G3701550","2002","North Carolina","37","Robeson","155","Robeson, NC",31103,676586000,1987
"G3701570","2002","North Carolina","37","Rockingham","157","Rockingham, NC",27172,705142000,1831
"G3701590","2002","North Carolina","37","Rowan","159","Rowan, NC",43311,1228412000,2604
"G3701610","2002","North Carolina","37","Rutherford","161","Rutherford, NC",19008,453400000,1355
"G3701630","2002","North Carolina","37","Sampson","163","Sampson, NC",13140,306281000,1018
"G3701650","2002","North Carolina","37","Scotland","165","Scotland, NC",15219,363754000,698
"G3701670","2002","North Carolina","37","Stanly","167","Stanly, NC",17692,425708000,1405
"G3701690","2002","North Carolina","37","Stokes","169","Stokes, NC",5503,123411000,638
"G3701710","2002","North Carolina","37","Surry","171","Surry, NC",31763,772052000,1811
"G3701730","2002","North Carolina","37","Swain","173","Swain, NC",5630,139739000,451
"G3701750","2002","North Carolina","37","Transylvania","175","Transylvania, NC",8226,191197000,756
"G3701770","2002","North Carolina","37","Tyrrell","177","Tyrrell, NC",410,8384000,79
"G3701790","2002","North Carolina","37","Union","179","Union, NC",41272,1188004000,3377
"G3701810","2002","North Carolina","37","Vance","181","Vance, NC",13472,324529000,927
"G3701830","2002","North Carolina","37","Wake","183","Wake, NC",340064,11752751000,21109
"G3701850","2002","North Carolina","37","Warren","185","Warren, NC",2205,42408000,245
"G3701870","2002","North Carolina","37","Washington","187","Washington, NC",3825,133336000,280
"G3701890","2002","North Carolina","37","Watauga","189","Watauga, NC",15538,334173000,1579
"G3701910","2002","North Carolina","37","Wayne","191","Wayne, NC",37854,928747000,2338
"G3701930","2002","North Carolina","37","Wilkes","193","Wilkes, NC",23729,686028000,1304
"G3701950","2002","North Carolina","37","Wilson","195","Wilson, NC",34102,965785000,1808
"G3701970","2002","North Carolina","37","Yadkin","197","Yadkin, NC",8300,190878000,642
"G3701990","2002","North Carolina","37","Yancey","199","Yancey, NC",3479,74488000,348
"G3709990","2002","North Carolina","37","Remainder of North Carolina","999","North Carolina Statewide No Fixed Loc",21290,515301000,46
"G3800010","2002","North Dakota","38","Adams","001","Adams, ND",690,16668000,103
"G3800030","2002","North Dakota","38","Barnes","003","Barnes, ND",4003,77447000,399
"G3800050","2002","North Dakota","38","Benson","005","Benson, ND",1106,26140000,114
"G3800070","2002","North Dakota","38","Billings","007","Billings, ND",139,3553000,29
"G3800090","2002","North Dakota","38","Bottineau","009","Bottineau, ND",1763,31013000,269
"G3800110","2002","North Dakota","38","Bowman","011","Bowman, ND",923,17667000,154
"G3800130","2002","North Dakota","38","Burke","013","Burke, ND",283,6325000,82
"G3800150","2002","North Dakota","38","Burleigh","015","Burleigh, ND",35340,943153000,2366
"G3800170","2002","North Dakota","38","Cass","017","Cass, ND",74131,2170147000,4336
"G3800190","2002","North Dakota","38","Cavalier","019","Cavalier, ND",1222,29771000,171
"G3800210","2002","North Dakota","38","Dickey","021","Dickey, ND",1737,30691000,209
"G3800230","2002","North Dakota","38","Divide","023","Divide, ND",528,9318000,78
"G3800250","2002","North Dakota","38","Dunn","025","Dunn, ND",516,9552000,74
"G3800270","2002","North Dakota","38","Eddy","027","Eddy, ND",576,10905000,76
"G3800290","2002","North Dakota","38","Emmons","029","Emmons, ND",1196,34110000,144
"G3800310","2002","North Dakota","38","Foster","031","Foster, ND",1396,32183000,159
"G3800330","2002","North Dakota","38","Golden Valley","033","Golden Valley, ND",472,7858000,69
"G3800350","2002","North Dakota","38","Grand Forks","035","Grand Forks, ND",26694,687212000,1758
"G3800370","2002","North Dakota","38","Grant","037","Grant, ND",436,7676000,76
"G3800390","2002","North Dakota","38","Griggs","039","Griggs, ND",758,14567000,118
"G3800410","2002","North Dakota","38","Hettinger","041","Hettinger, ND",477,9326000,108
"G3800430","2002","North Dakota","38","Kidder","043","Kidder, ND",387,7215000,66
"G3800450","2002","North Dakota","38","Lamoure","045","La Moure, ND",911,18237000,139
"G3800470","2002","North Dakota","38","Logan","047","Logan, ND",331,6216000,71
"G3800490","2002","North Dakota","38","McHenry","049","McHenry, ND",726,15977000,132
"G3800510","2002","North Dakota","38","McIntosh","051","McIntosh, ND",964,17795000,133
"G3800530","2002","North Dakota","38","McKenzie","053","McKenzie, ND",1020,22829000,155
"G3800550","2002","North Dakota","38","McLean","055","McLean, ND",1908,56403000,241
"G3800570","2002","North Dakota","38","Mercer","057","Mercer, ND",3504,141652000,239
"G3800590","2002","North Dakota","38","Morton","059","Morton, ND",6997,195210000,687
"G3800610","2002","North Dakota","38","Mountrail","061","Mountrail, ND",1574,33271000,191
"G3800630","2002","North Dakota","38","Nelson","063","Nelson, ND",701,13281000,136
"G3800650","2002","North Dakota","38","Oliver","065","Oliver, ND",412,19048000,38
"G3800670","2002","North Dakota","38","Pembina","067","Pembina, ND",3278,80542000,326
"G3800690","2002","North Dakota","38","Pierce","069","Pierce, ND",1485,30796000,154
"G3800710","2002","North Dakota","38","Ramsey","071","Ramsey, ND",4295,84345000,419
"G3800730","2002","North Dakota","38","Ransom","073","Ransom, ND",1618,35111000,217
"G3800750","2002","North Dakota","38","Renville","075","Renville, ND",503,9783000,99
"G3800770","2002","North Dakota","38","Richland","077","Richland, ND",6787,172229000,535
"G3800790","2002","North Dakota","38","Rolette","079","Rolette, ND",2834,58709000,217
"G3800810","2002","North Dakota","38","Sargent","081","Sargent, ND",2016,80656000,140
"G3800830","2002","North Dakota","38","Sheridan","083","Sheridan, ND",162,4123000,50
"G3800850","2002","North Dakota","38","Sioux","085","Sioux, ND",902,23397000,30
"G3800870","2002","North Dakota","38","Slope","087","Slope, ND",29,787000,9
"G3800890","2002","North Dakota","38","Stark","089","Stark, ND",8890,199956000,885
"G3800910","2002","North Dakota","38","Steele","091","Steele, ND",363,8097000,68
"G3800930","2002","North Dakota","38","Stutsman","093","Stutsman, ND",8488,178574000,669
"G3800950","2002","North Dakota","38","Towner","095","Towner, ND",677,12697000,95
"G3800970","2002","North Dakota","38","Traill","097","Traill, ND",2440,52667000,309
"G3800990","2002","North Dakota","38","Walsh","099","Walsh, ND",3786,83702000,442
"G3801010","2002","North Dakota","38","Ward","101","Ward, ND",22493,493140000,1599
"G3801030","2002","North Dakota","38","Wells","103","Wells, ND",1380,25872000,202
"G3801050","2002","North Dakota","38","Williams","105","Williams, ND",6679,150780000,793
"G3809990","2002","North Dakota","38","Remainder of North Dakota","999","North Dakota Statewide No Fixed Loc",1054,45567000,44
"G3900010","2002","Ohio","39","Adams","001","Adams, OH",4549,95162000,434
"G3900030","2002","Ohio","39","Allen","003","Allen, OH",48423,1408801000,2834
"G3900050","2002","Ohio","39","Ashland","005","Ashland, OH",19806,527497000,1099
"G3900070","2002","Ohio","39","Ashtabula","007","Ashtabula, OH",28609,701941000,2276
"G3900090","2002","Ohio","39","Athens","009","Athens, OH",13445,311603000,1156
"G3900110","2002","Ohio","39","Auglaize","011","Auglaize, OH",16680,509496000,1048
"G3900130","2002","Ohio","39","Belmont","013","Belmont, OH",19921,437888000,1608
"G3900150","2002","Ohio","39","Brown","015","Brown, OH",5757,140409000,604
"G3900170","2002","Ohio","39","Butler","017","Butler, OH",122910,4007732000,6754
"G3900190","2002","Ohio","39","Carroll","019","Carroll, OH",5260,113676000,481
"G3900210","2002","Ohio","39","Champaign","021","Champaign, OH",9300,263586000,707
"G3900230","2002","Ohio","39","Clark","023","Clark, OH",47153,1252600000,2699
"G3900250","2002","Ohio","39","Clermont","025","Clermont, OH",47846,1381778000,3537
"G3900270","2002","Ohio","39","Clinton","027","Clinton, OH",22389,716615000,822
"G3900290","2002","Ohio","39","Columbiana","029","Columbiana, OH",27725,675384000,2423
"G3900310","2002","Ohio","39","Coshocton","031","Coshocton, OH",12786,351802000,721
"G3900330","2002","Ohio","39","Crawford","033","Crawford, OH",14779,403730000,980
"G3900350","2002","Ohio","39","Cuyahoga","035","Cuyahoga, OH",711881,26160042000,37337
"G3900370","2002","Ohio","39","Darke","037","Darke, OH",16618,446872000,1261
"G3900390","2002","Ohio","39","Defiance","039","Defiance, OH",15638,538998000,845
"G3900410","2002","Ohio","39","Delaware","041","Delaware, OH",53048,1910847000,3067
"G3900430","2002","Ohio","39","Erie","043","Erie, OH",29458,850510000,2045
"G3900450","2002","Ohio","39","Fairfield","045","Fairfield, OH",30874,753537000,2604
"G3900470","2002","Ohio","39","Fayette","047","Fayette, OH",9935,242594000,681
"G3900490","2002","Ohio","39","Franklin","049","Franklin, OH",603696,21635294000,28176
"G3900510","2002","Ohio","39","Fulton","051","Fulton, OH",18262,553971000,1102
